Reading: ../data/attack_samples/2025-10-02-traffic-from-infected-Android-phone.pcap
Writing: ../data/flows_output.jsonl

===== FLOW SUMMARY =====
10.10.2.101:34958 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:38836 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:38838 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:38848 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:38852 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:38858 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:40112 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:40128 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:40136 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:40146 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:40160 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:40568 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:40584 -> 101.32.207.8:8080 [TCP] packets=6 bytes=436
10.10.2.101:40588 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:40604 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:40608 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:40762 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:40768 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:40782 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:40798 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:40810 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:40818 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
